Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Flag - HSDir,Platform,Flag - Hibernating
Unnamed,JP,1690,262,40.74.71.150,40.74.71.150,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,FR,77693,174,176.31.229.76,ns3066555.ip-176-31-229.eu,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
Unnamed,CA,196,72,68.149.43.226,S010600281630c3da.ed.shawcable.net,9001,None,0,0,0,0,0,1,1,1,1,0,Tor 0.4.2.5 on Linux,0
Unnamed,NL,1256,71,194.88.105.13,194.88.105.13,33914,None,0,0,1,0,0,1,1,1,1,0,Tor 0.4.2.6 on Linux,0
Unnamed,US,422,780,206.212.254.106,.,39712,54627,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,DE,133,292,148.251.211.211,srv1.computerhilfe-feucht.de,9001,9030,0,0,0,0,0,1,1,1,1,0,Tor 0.4.2.6 on Linux,0
Unnamed,NL,355,2639,185.8.177.152,Hostedby.Lusobits.com,46265,41963,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.7 on Linux,0
Unnamed,CA,11921,346,158.69.92.127,158.69.92.127,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.2.9.14 on Linux,0
Unnamed,US,836,166,20.36.39.175,20.36.39.175,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,US,5119,722,216.218.134.12,tor-exit.altsci.com,9040,None,0,1,1,1,0,1,1,1,1,1,Tor 0.4.1.7 on Linux,0
Unnamed,SG,1041,458,172.104.187.188,li1778-188.members.linode.com,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,DE,13727,178,89.163.224.250,ms249.moonshot.dedi.server-hosting.expert,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
Unnamed,FR,11020,3,51.15.235.73,73-235-15-51.rev.cloud.scaleway.com,9100,9101,0,0,1,1,0,1,1,1,1,0,Tor 0.3.5.8 on Linux,0
unnamed,FR,17235,150,195.154.237.147,continuingfocus.com,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on FreeBSD,0
unnamed,FR,12596,1085,54.37.200.155,ip155.ip-54-37-200.eu,443,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
Unnamed,JP,646,239,40.115.137.13,40.115.137.13,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,US,26331,178,23.81.66.90,23.81.66.90,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
Unnamed,FR,11307,219,51.79.86.173,173.ip-51-79-86.net,9001,9030,0,1,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
Unnamed,N/A,13311,4976,152.89.211.246,152.89.211.246,45647,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.0.5 on Linux,0
Unnamed,HU,4130,8504,91.219.237.154,sa1045.azar-a.net,443,80,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.7 on Linux,0
Unnamed,AT,329,1772,185.236.202.58,no-mans-land.m247.com,60257,32476,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,NO,3338,206,88.95.88.250,250.88.95.88.customer.cdi.no,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,DE,142,20,89.1.141.94,xdsl-89-1-141-94.nc.de,9001,None,0,0,0,0,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0
Unnamed,NL,496,672,31.220.4.133,cheetah.snapserv.net,9001,None,0,1,0,0,0,1,1,1,1,0,Tor 0.4.2.5 on Linux,0
Unnamed,FR,5547,168,40.89.148.127,40.89.148.127,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,ZA,1571,474,129.232.134.119,intlcorptraining.com,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,HU,218,455,80.98.43.45,catv-80-98-43-45.catv.broadband.hu,9001,9030,0,0,1,0,0,1,1,1,1,0,Tor 0.3.5.8 on Linux,0
Unnamed,DE,1023,1411,54.36.112.241,54.36.112.241,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
Unnamed,FR,1028,3346,54.36.183.48,48.ip-54-36-183.eu,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
Unnamed,DE,192,18,84.143.188.10,p548FBC0A.dip0.t-ipconnect.de,443,80,0,0,0,0,0,0,1,1,1,0,Tor 0.3.5.8 on Linux,0
Unnamed,FR,15205,686,163.172.63.122,163-172-63-122.rev.poneytelecom.eu,36663,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,JP,1062,45,221.113.23.123,p023123.dynamic.ppp.asahi-net.or.jp,9001,9030,0,0,1,0,0,0,1,1,1,0,Tor 0.3.5.8 on Linux,0
Unnamed,US,317,80,131.153.96.218,131.153.96.218,58751,60763,0,0,1,0,0,0,1,1,1,0,Tor 0.3.5.8 on Linux,0
Unnamed,CA,1568,4012,144.217.64.46,ns534966.ip-144-217-64.net,20580,18607,0,1,1,0,0,1,1,1,1,1,Tor 0.2.9.17 on Linux,0
Unnamed,FR,290,181,178.32.223.87,spiritofcontradiction.eu,9001,9030,0,0,0,0,0,1,1,1,1,0,Tor 0.3.5.8 on Linux,0
Unnamed,CZ,25070,1452,213.220.220.60,ip-213-220-220-60.net.upcbroadband.cz,443,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,NL,1021,2313,188.166.91.194,188.166.91.194,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.0.5 on Linux,0
Unnamed,EE,8660,112,185.195.237.123,185.195.237.123,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,SE,4975,1271,46.29.248.238,46.29.248.238,443,80,0,1,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,NO,16060,275,37.191.198.135,host-37-191-198-135.lynet.no,38443,None,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,GR,3929,213,95.179.162.106,95.179.162.106.vultr.com,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.2.6 on Linux,0
Unnamed,CA,1022,126,165.227.32.113,165.227.32.113,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.0.5 on Linux,0
Unnamed,IN,1361,212,104.211.137.227,104.211.137.227,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,AU,536,302,115.70.103.172,172.103.70.115.static.exetel.com.au,443,8080,0,0,1,0,0,1,1,1,1,1,Tor 0.2.9.16 on Linux,0
Unnamed,FR,1017,630,54.36.103.223,ip-54-36-103.eu,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,US,857,5645,99.176.15.169,99.176.15.169,8090,None,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,NL,1022,1519,188.226.154.180,188.226.154.180,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,NO,19326,261,37.191.192.239,host-37-191-192-239.lynet.no,38443,None,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,US,3127,199,98.116.155.39,pool-98-116-155-39.nycmny.ftas.verizon.net,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,N/A,3067,1018,45.12.109.112,45.12.109.112,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,N/A,436,1370,5.252.152.10,5.252.152.10,44204,36132,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,GB,1043,300,109.107.35.154,cip-109-107-35-154.gb1.brightbox.com,443,80,0,0,1,0,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
Unnamed,SE,4030,140,158.174.128.147,h-128-147.A328.priv.bahnhof.se,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
Unnamed,FR,3939,70,86.105.212.87,vps-42816.fhnet.fr,8443,8080,0,0,1,1,0,1,1,1,1,0,Tor 0.4.2.6 on Linux,0
Unnamed,FR,11558,393,51.178.52.245,tor-exit-node.neowutran.ovh,443,80,0,1,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,FR,86850,3197,145.239.66.236,ns3082025.ip-145-239-66.eu,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
Unnamed,US,813,17,99.164.139.172,99.164.139.172,9001,9030,0,0,0,0,0,0,1,1,1,0,Tor 0.4.1.5 on Linux,0
Unnamed,FR,0,5,51.255.211.172,172.211.255.51.rdns.lunanode.com,443,80,0,1,0,0,0,0,1,1,1,0,Tor 0.3.5.8 on Linux,0
Unnamed,FR,1035,4332,163.172.176.21,21-176-172-163.rev.cloud.scaleway.com,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.0.5 on Linux,0
Unnamed,US,111,1704,172.86.139.148,172.86.139.148,42448,None,0,0,0,0,0,1,1,1,0,0,Tor 0.2.9.16 on Linux,0
Unnamed,FR,15585,457,62.210.105.116,62-210-105-116.rev.poneytelecom.eu,443,80,0,1,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,SE,2672,459,185.186.78.194,185.186.78.194,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,MY,223,3205,223.25.244.137,223.25.244.137,57011,59052,0,0,0,0,0,1,1,1,1,0,Tor 0.3.5.8 on Linux,0
Unnamed,PT,469,3153,185.113.140.150,185.113.140.150,55580,53272,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,PT,440,279,185.113.140.110,185.113.140.110,51282,30931,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,DE,140,246,78.94.141.202,b2b-78-94-141-202.unitymedia.biz,9001,None,0,0,0,0,0,1,1,1,1,0,Tor 0.4.1.6 on Linux,0
Unnamed,UA,507,1829,46.229.55.97,46-229-55-97.kievnet.com.ua,32625,36918,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,CA,10697,428,144.217.95.12,12.ip-144-217-95.net,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,MD,1212,214,176.123.9.209,netsy.hosrep.net,23585,21948,0,0,1,0,0,1,1,1,1,1,Tor 0.2.9.17 on Linux,0
Unnamed,FR,1011,2775,145.239.158.234,ip-145-239-158.eu,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.0.5 on Linux,0
Unnamed,AT,411,2600,185.9.19.83,185.9.19.83,61584,38495,0,0,1,0,0,1,1,1,1,1,Tor 0.2.9.16 on Linux,0
Unnamed,FR,108,713,51.178.45.94,94.ip-51-178-45.eu,9001,9030,0,0,0,0,0,1,1,1,1,0,Tor 0.3.5.8 on Linux,0
Unnamed,RU,2058,119,95.84.140.27,broadband-95-84-140-27.ip.moscow.rt.ru,9090,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,CZ,15230,2054,130.193.15.49,130.193.15.49.unassigned.cloud-anywhere.eu,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,US,6983,158,45.76.23.91,45.76.23.91.vultr.com,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,DE,1023,890,165.227.174.150,165.227.174.150,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.0.5 on Linux,0
Unnamed,DK,1188,11272,82.102.20.254,82.102.20.254,31315,27876,0,0,1,0,0,1,1,1,1,1,Tor 0.2.9.17 on Linux,0
Unnamed,DE,204,6593,46.128.8.46,46.128.8.46,9001,None,0,0,0,0,0,1,1,1,1,0,Tor 0.2.9.14 on Linux,0
Unnamed,US,2166,1677,172.86.148.10,172.86.148.10,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,US,2525,4,141.239.236.210,udp093427uds.hawaiiantel.net,9001,9030,0,0,1,0,0,1,1,1,1,0,Tor 0.4.1.5 on Linux,0
Unnamed,N/A,9223,2002,45.82.167.84,45.82.167.84,37474,None,0,0,1,0,0,1,1,1,1,1,Tor 0.4.0.5 on Linux,0
Unnamed,UA,1260,11273,217.12.204.170,217.12.204.170,4427,31331,0,0,1,0,0,1,1,1,1,1,Tor 0.2.9.17 on Linux,0
Unnamed,FI,108,115,95.216.154.139,static.139.154.216.95.clients.your-server.de,9001,9030,0,0,0,0,0,0,1,1,1,0,Tor 0.3.5.8 on Linux,0
Unnamed,FR,7801,217,51.79.53.146,146.ip-51-79-53.net,9001,9030,0,1,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
Unnamed,FR,111,10,5.196.68.213,grunblatt.org,9001,None,0,0,0,0,0,1,1,1,1,0,Tor 0.4.2.6 on Linux,0
Unnamed,US,3410,296,71.105.118.143,pool-71-105-118-143.nycmny.fios.verizon.net,9002,9031,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
Unnamed,US,2680,42,100.6.113.254,pool-100-6-113-254.pitbpa.fios.verizon.net,9001,None,0,0,1,0,0,0,1,1,1,0,Tor 0.3.5.7 on Linux,0
Unnamed,US,1019,615,108.161.133.189,108.161.133.189,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
Unnamed,US,9685,2758,69.162.101.110,110-101-162-69.static.reverse.lstn.net,443,8443,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
Unnamed,HK,988,285,65.52.167.161,65.52.167.161,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,NO,13289,2017,37.191.204.154,host-37-191-204-154.lynet.no,8443,None,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,CZ,17557,1188,185.216.35.22,185.216.35.22,443,8443,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
Unnamed,US,1013,104,165.227.107.198,165.227.107.198,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
Unnamed,GB,406,823,81.19.210.148,148.210.19.81.baremetal.zare.com,46300,30530,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.7 on Linux,0
Unnamed,DE,566,1537,5.9.157.117,static.117.157.9.5.clients.your-server.de,30334,65079,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,FR,1278,11273,185.104.185.170,185.104.185.170,23098,27893,0,0,1,0,0,1,1,1,1,1,Tor 0.2.9.17 on Linux,0
Unnamed,US,8392,817,172.0.91.73,172-0-91-73.lightspeed.jcsnms.sbcglobal.net,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,NL,1268,2019,163.172.218.70,this.is.a.open.proxy.ignorelist.com,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,IT,2655,2963,80.211.172.119,host119-172-211-80.serverdedicati.aruba.it,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
Unnamed,US,112,1012,72.188.224.179,072-188-224-179.res.spectrum.com,9001,None,0,0,0,0,0,1,1,1,1,0,Tor 0.4.1.6 on Linux,0
Unnamed,CH,1009,1276,178.195.165.222,222.165.195.178.dynamic.wline.res.cust.swisscom.ch,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on OpenBSD,0
Unnamed,EE,9873,1451,95.153.31.12,m95-153-31-12.cust.tele2.ee,443,8443,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
Unnamed,FI,4221,3808,95.216.193.47,static.47.193.216.95.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.0.5 on Linux,0
Unnamed,CA,22138,540,69.4.82.204,69.4.82.204,9001,9030,0,1,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
Unnamed,AU,1140,216,40.127.88.25,40.127.88.25,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,DE,2756,15,87.123.77.166,i577B4DA6.versanet.de,9001,None,0,0,1,0,0,0,1,1,1,0,Tor 0.4.2.5 on Linux,0
Unnamed,NL,164,656,89.39.105.228,customer.worldstream.nl,53114,None,0,0,0,0,0,1,1,1,1,0,Tor 0.4.2.5 on Linux,0
Unnamed,IE,9963,242,40.69.37.142,40.69.37.142,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,NL,190,18,109.236.83.11,propt.comolf.net,46810,None,0,0,0,0,0,1,1,1,1,0,Tor 0.4.2.5 on Linux,0
Unnamed,DE,2507,16,92.116.11.93,92.116.11.93,9001,9030,0,0,1,0,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0
Unnamed,CA,422,3198,198.27.69.36,ns512798.ip-198-27-69.net,62942,55891,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,PT,3295,1450,185.113.140.178,185.113.140.178,443,8443,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
Unnamed,N/A,7360,2656,193.176.85.183,193.176.85.183,443,8443,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
Unnamed,DE,122,44,78.94.52.62,b2b-78-94-52-62.unitymedia.biz,9001,None,0,0,0,0,0,0,1,1,0,0,Tor 0.4.2.5 on Linux,0
Unnamed,FR,119,2563,51.83.41.148,148.ip-51-83-41.eu,9998,None,0,0,0,0,0,1,1,1,1,0,Tor 0.2.9.16 on Linux,0
Unnamed,FR,5940,10492,188.165.213.156,ns211399.ip-188-165-213.eu,52743,52345,0,0,1,1,0,1,1,1,1,1,Tor 0.2.9.16 on Linux,0
Unnamed,FR,28391,168,82.251.74.105,lns-bzn-54-82-251-74-105.adsl.proxad.net,23353,None,0,0,1,1,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,AU,326,152,203.63.3.246,203.63.3.246,9001,9030,0,0,0,0,0,1,1,1,1,0,Tor 0.4.2.6 on Linux,0
Unnamed,FI,35795,7973,95.216.229.110,static.110.229.216.95.clients.your-server.de,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.2.9.16 on Linux,0
Unnamed,US,9892,264,199.15.250.210,fui.brancast.com,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,FR,7372,235,40.89.134.149,40.89.134.149,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,US,2856,250,70.37.108.140,70.37.108.140,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,DE,114,963,81.20.143.138,sadachbia.gnuty.org,9001,None,0,0,0,0,0,1,1,1,1,0,Tor 0.3.5.8 on Linux,0
Unnamed,SE,0,10,185.246.128.163,185.246.128.163,57898,54094,0,0,0,0,0,0,1,1,1,0,Tor 0.3.5.8 on Linux,0
Unnamed,US,5182,3917,209.250.6.190,209.250.6.190,9001,None,0,0,1,0,0,1,1,1,0,0,Tor 0.2.9.17 on Linux,0
Unnamed,DE,39199,949,78.31.64.201,vps1696488.vs.server-hosting.expert,443,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,N/A,7140,4979,45.90.141.106,45.90.141.106,39863,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.0.5 on Linux,0
Unnamed,US,4993,235,192.157.253.125,192.157.253.125,9001,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.2.5 on Linux,0
Unnamed,US,526,2128,73.119.138.176,c-73-119-138-176.hsd1.ma.comcast.net,443,8080,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,N/A,323,1757,5.252.152.207,5.252.152.207,47018,31843,0,0,1,0,0,1,1,1,1,1,Tor 0.3.5.8 on Linux,0
Unnamed,NO,97,13,37.200.29.240,ti0022q162-2010.bb.online.no,9001,None,0,0,0,0,0,0,1,1,1,0,Tor 0.4.2.6 on Linux,0
Unnamed,MD,4872,476,178.17.170.164,torsrv1.snydernet.net,443,80,0,1,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,CH,1081,17,92.104.106.35,35.106.104.92.dynamic.wline.res.cust.swisscom.ch,9001,None,0,0,1,0,0,1,1,1,1,0,Tor 0.3.5.8 on Linux,0
Unnamed,FI,328,1282,95.216.0.158,static.158.0.216.95.clients.your-server.de,38574,49735,0,0,1,0,0,1,1,1,1,0,Tor 0.3.5.8 on Linux,0
Unnamed,SG,441,587,111.221.44.109,111.221.44.109,33446,64436,0,0,0,0,0,1,1,1,1,0,Tor 0.3.5.8 on Linux,0
Unnamed,BG,2430,125,85.187.184.190,85.187.184.190,9001,None,0,0,1,0,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
Unnamed,RU,2778,603,46.72.31.116,46.72.31.116,9001,9030,0,0,0,0,0,1,1,1,1,0,Tor 0.4.2.5 on Linux,0
Unnamed,FR,12417,89,51.75.143.145,145.ip-51-75-143.eu,9001,9030,0,0,1,1,0,1,1,1,1,0,Tor 0.4.0.5 on Linux,0
Unnamed,FR,10154,238,40.89.146.117,40.89.146.117,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,UA,113,298,62.149.2.188,tea.colocall.net,9001,None,0,0,0,0,0,1,1,1,1,0,Tor 0.4.2.6 on FreeBSD,0
Unnamed,US,4967,239,192.157.239.243,243.239-157-192.rdns.scalabledns.com,9001,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.2.5 on Linux,0
Unnamed,US,1247,8810,192.110.160.146,we.love.servers.at.ioflood.com,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.2.9.14 on Linux,0
Unnamed,FR,1038,1319,163.172.94.144,163-172-94-144.rev.poneytelecom.eu,443,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.0.5 on Linux,0
Unnamed,MD,372,1086,176.123.9.162,176.123.9.162,40779,61215,0,0,1,0,0,1,1,1,1,1,Tor 0.2.9.17 on Linux,0
Unnamed,DK,23344,650,130.225.254.103,130.225.254.103,443,80,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,JP,98,5075,60.62.21.29,60.62.21.29,9001,9030,0,0,0,0,0,1,1,1,1,0,Tor 0.3.5.8 on Linux,0
Unnamed,US,108,29,96.255.209.36,pool-96-255-209-36.washdc.fios.verizon.net,9001,None,0,0,0,0,0,1,1,1,1,0,Tor 0.4.2.6 on Linux,0
Unnamed,AE,1333,241,40.123.215.185,40.123.215.185,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,FR,1033,2432,51.158.76.119,119-76-158-51.rev.cloud.scaleway.com,443,None,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
Unnamed,DE,38391,689,139.30.255.200,frontend.ms.uni-rostock.de,9001,9030,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,US,2697,282,40.122.206.43,40.122.206.43,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,US,3086,235,52.177.60.38,52.177.60.38,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,MD,344,1032,176.123.9.192,176.123.9.192,40795,63013,0,0,1,0,0,1,1,1,1,0,Tor 0.3.5.8 on Linux,0
Unnamed,GB,936,1654,18.130.184.181,ec2-18-130-184-181.eu-west-2.compute.amazonaws.com,9001,None,0,0,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
Unnamed,DE,1200,197,78.46.203.18,pmvd.me,9001,None,0,0,1,0,0,1,1,1,0,0,Tor 0.2.9.16 on Linux,0
Unnamed,DE,206,58,91.13.39.31,p5B0D271F.dip0.t-ipconnect.de,9001,9030,0,0,0,0,0,0,1,1,1,0,Tor 0.4.2.6 on Linux,0
Unnamed,US,1085,350,69.164.194.10,li109-10.members.linode.com,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.0.5 on Linux,0
Unnamed,FR,5874,189,51.79.53.134,134.ip-51-79-53.net,9001,9030,0,1,1,0,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
Unnamed,US,6366,2364,23.108.49.254,23.108.49.254,443,8443,0,0,1,1,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
Unnamed,NO,15405,1029,213.179.54.190,3elj9mu.ip.ssc.net,9001,9030,0,1,1,1,0,1,1,1,1,1,Tor 0.4.2.5 on Linux,0
Unnamed,DE,1283,11291,88.198.56.215,static.88-198-56-215.clients.your-server.de,29644,29189,0,0,1,0,0,1,1,1,1,1,Tor 0.2.9.17 on Linux,0
Unnamed,JP,122,17,218.45.67.197,218.45.67.197,9001,9030,0,0,0,0,0,0,1,1,1,0,Tor 0.4.2.5 on Linux,0
Unnamed,US,253,275,209.126.76.249,U249.datasoft.ws,443,9030,0,0,0,0,0,1,1,1,1,0,Tor 0.4.1.6 on Linux,0
Unnamed,US,257,48,173.88.171.180,cpe-173-88-171-180.neo.res.rr.com,9001,None,0,0,0,0,0,1,1,1,1,0,Tor 0.4.2.6 on Linux,0
Unnamed,FI,10779,2,185.227.68.175,185.227.68.175,443,None,0,0,1,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
Unnamed,DE,1039,4174,5.9.129.218,public02.rk02.scunc.org,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.0.5 on Linux,0
Unnamed,IT,1280,1806,95.141.37.112,95.141.37.112,18616,10098,0,0,1,0,0,1,1,1,1,1,Tor 0.2.9.17 on Linux,0
Unnamed,GB,31528,219,178.62.64.61,178.62.64.61,9001,9030,0,1,1,0,0,1,1,1,1,1,Tor 0.4.1.6 on Linux,0
Unnamed,DE,58768,301,144.76.91.46,i7.homwer.com,9001,None,0,0,1,1,0,1,1,1,1,1,Tor 0.4.2.6 on Linux,0
Unnamed,DE,47210,1996,148.251.192.160,static.160.192.251.148.clients.your-server.de,80,443,0,0,1,1,0,1,1,1,1,1,Tor 0.4.0.6 on Linux,0
Unnamed,CA,1006,1041,138.197.171.88,138.197.171.88,9001,9030,0,0,1,0,0,1,1,1,1,1,Tor 0.4.0.5 on Linux,0
Unnamed,JP,709,1299,103.3.189.233,103.3.189.233,443,80,0,0,1,0,0,1,1,1,1,1,Tor 0.2.9.14 on Linux,0
Unnamed,AU,591,266,13.75.179.147,13.75.179.147,443,None,0,0,0,0,0,1,1,1,0,0,Tor 0.4.1.7 on Linux,0
